datetime,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,YRS_cdf_snow,MHB_cdf_snow,PAR_cdf_snow,NHG_cdf_snow,NML_cdf_snow,DNP_cdf_snow,EXC_cdf_snow,MIL_cdf_snow,PFT_cdf_snow,KWH_cdf_snow,SUC_cdf_snow,ISB_cdf_snow,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,YRS_cdf_inf,MHB_cdf_inf,PAR_cdf_inf,NHG_cdf_inf,NML_cdf_inf,DNP_cdf_inf,EXC_cdf_inf,MIL_cdf_inf,PFT_cdf_inf,KWH_cdf_inf,SUC_cdf_inf,ISB_cdf_inf,
20/12/2005,1,9.08,14.96,20,20,19.38,19.38,19.38,58.98,44.5,21.52,25.2,33.38,11.89,11.89,12.73,0,25775,27126,14138,7611.9,6476.7,17747,10192,12854,2956.6,3255.3,1619.3,281.08,64.072,714.96
21/12/2005,1,9.2,14.96,20,20,19.5,19.5,19.5,59.16,44.95,21.52,25.56,33.52,11.94,11.94,12.74,15708,22938,30320,14166,7345.2,5427.8,16904,8868.6,12709,2625,5425.2,3179.1,598.28,90.617,1165.1
22/12/2005,1,9.2,14.96,20.12,20.12,22.52,22.52,22.52,62.56,49.14,22.13,26.04,34,12.22,12.22,12.86,16497,26644,21286,14084,3193.9,4791,5844.9,5889.7,7120.6,1953.7,4520.2,2228.5,579.39,92.447,916.28
23/12/2005,1,9.2,14.96,20.12,20.12,22.52,22.52,22.52,62.82,50.01,22.28,26.16,34.25,12.36,12.36,12.86,11852,22520,15341,14091,1922.3,4285.1,4031.9,4061.7,5343.8,1728.6,3669.5,1959.3,397.74,91.532,717.26
24/12/2005,1,9.2,14.96,20.12,20.12,22.52,22.52,22.52,63.58,50.01,22.43,26.16,34.25,12.36,12.36,12.86,12868,23643,12851,14095,1440.9,4224,3294.9,3035.1,5048.7,2345.4,3291.2,1869.6,351.63,82.379,751.7
25/12/2005,1,9.2,14.96,20.12,20.12,22.52,22.52,22.52,64.74,50.55,22.45,26.28,34.33,12.41,12.41,12.88,30739,28332,16560,14127,1401.1,4830.2,3517.3,5198.9,5695.5,2152,3203,2046,341.08,74.141,683.57
26/12/2005,1,9.2,14.96,22.04,22.04,23.56,23.56,23.56,70.39,53.35,23.2,28.85,36.08,13.44,13.44,13.81,56358,39750,52908,47713,5261.3,4027.7,5552.6,7366.5,9470.3,1635.2,5805.5,4168.2,1241,71.395,1533.3
27/12/2005,1,9.2,14.96,24.32,24.32,24.92,24.92,24.92,74.58,55.1,23.76,29.86,36.53,13.55,13.55,14.13,60588,92080,46620,89184,4164.5,4272,4233.7,5392.9,6344.7,5634.4,0,2580.5,728.26,79.633,1429.2
28/12/2005,1,9.2,14.96,26.6,26.6,27.42,27.42,27.42,78.42,57.59,23.76,31.4,36.95,13.78,13.78,14.28,87667,1.8568e+05,36435,84070,3464,10489,3933.7,7302.5,9434.7,7871,5234.2,2343.8,553.84,1041.6,987.47
29/12/2005,1,9.68,15.36,28.14,28.14,28.5,28.5,28.5,83.78,62.04,24.81,33.31,38.96,14.71,14.71,14.54,1.7203e+05,2.4435e+05,76544,1.1058e+05,7730.3,5543.3,7771.6,16577,24846,2887.5,8666,4409.5,804.37,1447.1,1167.4
30/12/2005,1,10.16,15.36,28.76,28.76,29.08,29.08,29.08,85.53,62.53,24.81,33.31,38.96,14.71,14.71,14.54,3.4129e+05,3.9966e+05,1.0265e+05,1.9797e+05,9462.3,4640.5,8666.5,18418,22115,2016.3,6644.5,3677.4,929.91,1447.1,1378.6
31/12/2005,1,13.65,18.42,31.88,31.88,33.58,33.58,33.58,91.43,69.41,26.09,36.93,41.27,15.81,15.81,14.67,2.3333e+05,4.7175e+05,80807,2079.2,244.18,14081,14023,22564,1254.9,458.84,1210,669.82,90.866,53.385,1037.7
1/1/2006,1,15.09,18.96,33.48,33.48,36.82,36.82,36.82,102.06,74.46,28.62,42.65,50.4,18.27,18.27,18.71,1.5512e+05,2.6156e+05,1.3406e+05,2076.9,241.35,27671,25266,47289,1046.2,419.49,1236.5,620.41,118.94,43.678,978.9
2/1/2006,1,17.49,24.14,36.32,36.32,39.5,39.5,39.5,109.62,81.34,31.66,49.07,58.13,21.14,21.14,23.67,85258,1.5455e+05,58077,2838.9,395.64,15695,9250.1,19698,1531.6,519.27,1203.2,815.22,104.9,37.855,929.92
3/1/2006,1,18.09,24.62,41.24,41.24,43.86,43.86,43.86,124.38,88.6,34.28,57.67,67.6,24.28,24.28,28.96,59769,1.2444e+05,30729,13322,3032.8,8273.7,4782.2,8672.3,4383.4,3128.3,1542,2386.4,761.65,378.55,738.51
4/1/2006,1,18.93,29,41.84,41.84,44.56,44.56,44.56,125.91,88.78,34.28,58.15,67.89,24.28,24.28,29.18,35032,95890,20620,18239,5061.2,5754,3603.2,6084.8,11033,3519.7,4259.2,3448.6,1853.5,1564.7,735.49
5/1/2006,1,19.41,29.6,42.2,42.2,45.04,45.04,45.04,127,94.65,34.28,59.11,67.93,24.28,24.28,29.41,25689,77550,14123,14243,2601,4230.2,2836.2,4509.5,11041,1576.8,3169,1984.8,809.67,561.03,603.62
6/1/2006,1,20.13,29.72,42.32,42.32,45.52,45.52,45.52,127.84,95,34.28,59.35,67.98,24.28,24.28,29.66,21699,64164,10939,11688,1822.5,3505.4,2488.8,3639.2,10220,5136.5,3278.2,7304.5,2688.3,1017.2,651.09
7/1/2006,1,20.73,29.84,42.56,42.56,45.64,45.64,45.64,128.36,95.35,34.28,59.59,68.07,24.37,24.37,29.78,19718,46084,9306.9,41451,6582.2,3034.1,2236.2,3316.1,27220,19383,11200,12390,4417.7,1725.3,596.08
8/1/2006,1,21.03,30.54,43.04,43.04,45.64,45.64,45.64,129.36,95.96,34.28,59.71,68.07,24.37,24.37,29.78,17670,47509,4963,74919,14300,2809.4,1944.5,2903.3,32200,15932,14783,19197,6656.9,2337.3,565.94
9/1/2006,1,21.38,30.66,43.04,43.04,45.64,45.64,45.64,129.77,96.16,34.28,59.71,68.07,24.37,24.37,29.78,16281,40774,7238.4,68338,13040,2809.4,1771.5,2555.1,21462,14114,7551.8,6744.1,2263.5,896.38,651.85
10/1/2006,1,21.38,30.84,43.04,43.04,45.64,45.64,45.64,130.12,96.46,34.28,59.83,68.07,24.37,24.37,29.78,13935,36294,6782.9,54345,13736,2103.3,1457.2,2342.8,19289,8598.5,13424,9114.2,3744,1349.2,513.94
11/1/2006,1,21.38,31.92,43.04,43.04,45.76,45.76,45.76,130.43,96.79,34.28,59.95,68.07,24.37,24.37,29.82,13337,33758,6438,35397,6074,2109.2,1382,1987.4,11287,5976.9,9685.9,6426.4,2779.2,1171.1,591.56
12/1/2006,1,21.38,32.16,43.16,43.16,45.76,45.76,45.76,130.67,97.55,34.28,60.07,68.07,24.37,24.37,29.84,11570,27972,6075.1,20580,3820.5,1876.9,902.3,2718.7,7825.3,3803.5,6747.4,4342.9,1671.1,735.74,1012.1
13/1/2006,1,21.38,32.4,43.52,43.52,45.76,45.76,45.76,131.06,98.3,34.28,60.31,68.07,24.37,24.37,29.84,11201,25564,5531.5,17912,2705.8,1673.3,673.72,2663.9,6085.7,2791,5025.7,3366,1235.9,503.76,1119.8
14/1/2006,1,21.38,33.6,43.64,43.64,45.76,45.76,45.76,132,99.26,34.28,60.31,68.34,24.64,24.64,29.96,11710,19609,4998.1,16614,2128.2,1659,667.7,2247.2,5911.5,2239.4,4220.5,2788,926.39,402.81,1119.1
15/1/2006,1,23.46,36.44,47.96,47.96,47.28,47.28,47.28,140.29,106.14,34.5,65.55,70.78,26.29,26.29,31.15,10366,22059,5063.9,10656,1753.8,1658.1,559.43,1967,5272.6,1943.6,3612.5,2373,749.09,330.5,26252
16/1/2006,1,23.46,36.44,48.2,48.2,47.28,47.28,47.28,141.25,107.07,34.5,65.79,70.9,26.29,26.29,31.27,0,19938,4658.2,5843.9,1484.9,0,520.33,2473.4,4529.7,1980.8,2718.7,2183.8,720.28,281.48,853.05
17/1/2006,1,23.61,36.8,48.44,48.44,47.28,47.28,47.28,142.21,107.88,34.5,65.91,70.92,26.29,26.29,31.39,0,23488,4129.3,5651.1,1474.3,1658.1,496.27,1659.7,3393.9,1933,2842.2,2180.3,653.06,260.61,908.82
18/1/2006,1,26.28,39.4,50.72,50.72,48.5,48.5,48.5,146.19,111.3,35.22,66.39,71.49,26.67,26.67,31.39,0,21720,4291.6,9700.4,3348.4,0,475.21,1802.1,5018.7,2320.9,4426.7,4058.4,1766.4,562,1039.2
19/1/2006,1,29.13,41.56,53.6,53.6,49.7,49.7,49.7,151.5,114.28,36.51,68.65,73.23,27.27,27.27,32.03,0,22463,4934.8,12006,4569.3,1685.1,1858.7,2724.6,6580.5,5092.2,5727.7,4236.3,1717.6,826.49,990.96
20/1/2006,1,29.4,42.26,53.84,53.84,49.7,49.7,49.7,151.86,114.28,36.51,68.77,73.23,27.27,27.27,32.03,11206,33296,5975.5,11171,3829.7,1828.7,2579.1,2800.4,6294.4,3439.5,6467.6,3642.7,1582.4,795.43,920.88
21/1/2006,1,29.88,43.1,54.08,54.08,49.7,49.7,49.7,152.7,114.28,36.53,68.89,73.23,27.27,27.27,32.03,22184,36833,19906,11129,4259.3,2950.5,7642.5,5132,6037.7,5292.5,5987.7,4803.1,1823.2,697.88,943.48
22/1/2006,1,30,43.22,54.32,54.32,49.7,49.7,49.7,153.42,114.28,36.6,68.89,73.23,27.27,27.27,32.03,17890,31267,26469,10921,5425,4209,12378,4526,8376,4990.3,10934,6698.2,3147.8,1368.1,917.86
23/1/2006,1,30.12,43.22,54.32,54.32,49.7,49.7,49.7,153.42,114.28,36.6,68.89,73.23,27.27,27.27,32.03,13539,31010,12780,9090.6,3010.1,2730.9,4511.5,3777,5237.4,3095.9,5629.9,3961,1711.7,753.21,892.24
24/1/2006,1,30.48,43.34,54.32,54.32,49.7,49.7,49.7,153.66,114.28,36.6,69.01,73.52,27.27,27.27,32.15,30888,38810,19832,6803.4,2092.1,4787.7,8063.6,7256.6,4644.4,2198.6,4310.7,3150.1,1335.7,558.11,894.5
25/1/2006,1,30.84,43.34,54.32,54.32,49.7,49.7,49.7,153.66,114.28,36.6,69.13,73.52,27.27,27.27,32.15,51004,1.1223e+05,39804,5619.8,1690.1,8055.7,15891,10478,3984.7,1937.3,3915.8,2689.2,1052.7,484.83,868.88
26/1/2006,1,30.96,43.58,54.32,54.32,49.7,49.7,49.7,153.66,114.28,36.6,69.13,73.52,27.27,27.27,32.15,34227,80395,24003,5490.8,1436.8,5205.8,6233.4,5870.5,3284.9,1663.2,3699.7,2289.7,919.75,422.71,844.01
27/1/2006,1,32.43,45.02,54.32,54.32,49.7,49.7,49.7,153.66,114.35,36.66,69.13,73.52,27.27,27.27,32.15,31357,78278,15622,5315.4,1269.7,3891.4,3610.7,4631.5,3732.3,1519.9,3921.8,2091.3,856.21,380.97,840.24
28/1/2006,1,33.09,47.04,54.44,54.44,49.7,49.7,49.7,153.9,114.42,36.68,69.13,73.52,27.27,27.27,32.15,26407,63521,12645,5316.6,1148.7,3299.3,2743,4119.2,2867.5,1459.4,3773.2,1928.3,825.92,367.38,813.11
29/1/2006,1,35.91,49.58,56.24,56.24,50.76,50.76,50.76,156.1,116.12,37.17,69.79,73.52,27.27,27.27,32.27,22667,57812,10528,5259.7,1065.2,2778.2,2079.8,3689.3,3429.7,1439.1,3355.5,2063.1,840.7,359.13,962.32
30/1/2006,1,36.39,50.94,56.72,56.72,51.36,51.36,51.36,156.66,116.36,37.21,69.79,73.69,27.27,27.27,32.39,20369,54036,9452.5,5223.7,1000.1,2643,1738.4,3382.7,3481.3,1350.5,3225.1,1972.8,729.89,355.25,833.46
31/1/2006,1,39.48,52.84,58.88,58.88,52.66,52.66,52.66,160.55,118.2,37.96,69.79,74.02,27.43,27.43,32.39,18036,50047,5812.9,3080.1,4047.6,3363.1,354.14,1695.3,1942,514.85,1890.7,4197.5,1741.9,316.33,1902.3
1/2/2006,1,39.75,54.42,59.36,59.36,53.14,53.14,53.14,161.53,118.4,38.02,69.91,74.04,27.43,27.43,32.51,24928,53698,5900.4,3078.1,3751.1,3363.1,373,1834.7,6426,408.39,3716,4077.5,1641.3,232.42,1866.2
2/2/2006,1,41.16,55.32,59.72,59.72,54.16,54.16,54.16,163.06,119.93,38.09,70.56,74.1,27.43,27.43,32.51,73481,94181,5788.1,3078.1,3370.9,3363.1,803.38,2180.8,17118,445.91,7728.4,3808.7,1488.5,217.96,1682.7
3/2/2006,1,41.16,55.92,60.08,60.08,54.96,54.96,54.96,164.5,120.59,38.09,70.56,74.19,27.43,27.43,32.51,42172,66797,5259.1,10863,3100.3,3363.1,1008.3,2314.5,6762.1,349.92,5354.4,3607.3,1380.4,216.03,1578.7
4/2/2006,1,41.4,56.12,60.08,60.08,55.54,55.54,55.54,164.98,120.69,38.09,70.68,74.19,27.43,27.43,32.51,31845,72507,5414.6,10113,2875.4,3363.1,706.64,2165.6,3629.5,330.72,2934.7,3482.9,1291.1,217.96,1563.3
5/2/2006,1,41.64,56.32,60.56,60.56,55.84,55.84,55.84,165.67,120.79,38.13,70.8,74.19,27.43,27.43,32.51,41773,83085,6902.1,12264,2931.1,3363.1,2274,3121.8,5593,396.17,2835.6,3320.9,1193.5,199.63,1524.9
6/2/2006,1,42.12,56.32,60.56,60.56,56.18,56.18,56.18,166.03,120.79,38.13,70.92,74.19,27.43,27.43,32.51,44848,92619,26199,29162,2764.7,3363.1,9571.7,10684,8833.9,364.76,4973.1,3163.2,1112.6,242.07,1418.1
7/2/2006,1,42.24,56.32,60.56,60.56,56.4,56.4,56.4,166.15,120.79,38.13,70.92,74.19,27.43,27.43,32.51,36186,74213,28569,41640,2803.8,3363.1,8397.7,14901,8916.2,411.88,4317.9,3074.8,1098.2,425.31,1376.8
8/2/2006,1,42.36,56.44,60.56,60.56,56.74,56.74,56.74,166.39,120.99,38.13,71.04,74.19,27.43,27.43,32.51,26765,48217,62837,47456,2583.5,3363.1,5446.6,10894,6063.3,1010.5,3404.8,2913.7,1013.5,526.57,1342.9
9/2/2006,1,42.36,56.68,60.56,60.56,57.18,57.18,57.18,166.71,121.04,38.13,71.04,74.19,27.43,27.43,32.51,22452,37723,32998,46893,2408.7,3363.1,10342,12913,4742.9,1652.8,3398.3,2816.4,951.51,533.32,1237.5
10/2/2006,1,42.36,56.68,60.56,60.56,57.52,57.52,57.52,166.71,121.14,38.13,71.16,74.19,27.43,27.43,32.51,22533,31532,19746,32868,2269.2,3363.1,4442.3,6447.1,4665.1,1652.8,3582.4,2682.5,891.76,364.55,1208
11/2/2006,1,42.48,56.68,60.56,60.56,57.84,57.84,57.84,166.83,121.22,38.13,71.16,74.19,27.43,27.43,32.51,21098,33686,15346,15565,2152.1,3363.1,3046.3,4984.7,4285.3,1652.8,3815.1,2609.8,868.31,327.9,1140.2
12/2/2006,1,42.48,56.68,60.56,60.56,58.52,58.52,58.52,166.83,121.29,38.13,71.16,74.19,27.43,27.43,32.51,20271,39718,13499,7746.2,2044.3,3363.1,2422.4,5023.4,3795.7,9235,3699.2,2537.1,828.22,298.97,1184.4
13/2/2006,1,42.48,56.92,60.56,60.56,59.08,59.08,59.08,166.84,121.42,38.13,71.16,74.19,27.43,27.43,32.51,26912,50846,11769,12315,1951.3,3363.1,2076.5,4283.4,6653.8,3119.6,4514.2,2497.7,807.8,289.32,1179.3
14/2/2006,1,42.48,57.02,60.56,60.56,59.64,59.64,59.64,167.23,121.54,38.13,71.16,74.19,27.43,27.43,32.51,23865,40593,10226,11006,1882.5,3363.1,1860.9,3033,5737.7,2977.4,4896.5,2468.8,800.24,259.43,1164.5
15/2/2006,1,42.48,57.02,60.56,60.56,59.84,59.84,59.84,167.52,121.54,38.13,71.16,74.19,27.43,27.43,32.51,19879,35182,11051,10648,1841.6,3363.1,1807.6,2700.3,4686.6,2327.3,4896.5,2500.3,797.21,246.89,1074.6
16/2/2006,1,42.48,57.02,60.56,60.56,60.24,60.24,60.24,167.69,121.66,38.13,71.16,74.19,27.43,27.43,32.51,18416,32398,29222,10459,2008.9,3363.1,1729.7,2712.7,4168.1,2327.3,4094.6,2741.1,867.55,246.89,1167.5
17/2/2006,1,43.53,57.94,60.56,60.56,60.46,60.46,60.46,167.97,121.75,38.13,71.16,74.19,27.43,27.43,32.51,16948,28823,20472,10400,1983.8,3363.1,1805.1,3065.5,3350.6,2327.3,3729.1,2642.2,806.29,244.96,1171.2
18/2/2006,1,44.58,58.62,61.64,61.64,62,62,62,168.89,123.57,38.13,71.81,74.19,27.43,27.43,32.8,21827,50522,19704,9542.3,1811.9,3363.1,1464.1,2819.6,4887.6,1790.6,3280.5,2548.5,767.71,239.17,880.02
19/2/2006,1,46.38,59.02,61.76,61.76,62.56,62.56,62.56,169.79,124.55,38.13,72.29,74.29,27.53,27.53,32.95,20081,39757,16714,13691,1750.5,3363.1,9747.1,6777,4271.9,1777.5,3999.2,2655.3,773.76,231.46,1185.9
20/2/2006,1,46.38,59.02,61.76,61.76,63.24,63.24,63.24,170.63,125.58,38.13,73.31,74.39,27.63,27.63,33.14,24263,52296,22277,17286,1678.9,3363.1,8228,10308,5699.1,2973.9,3942.2,2612.4,749.56,277.75,1034.8
21/2/2006,1,46.38,59.02,61.76,61.76,63.44,63.44,63.44,170.99,125.93,38.13,73.43,74.51,27.63,27.63,33.19,22242,39379,16416,12955,1613.8,3363.1,4166.1,5386.7,6033.6,6040.3,5673.1,2545,726.87,231.46,1175.6
22/2/2006,1,46.38,59.02,61.76,61.76,64.26,64.26,64.26,171.47,126.21,38.13,73.55,74.51,27.63,27.63,33.19,21992,35009,12795,11261,1560.9,3363.1,2951.2,4081,6084.1,2364.8,4979.6,2380.3,727.63,220.85,1036.3
23/2/2006,1,46.38,59.02,61.88,61.88,64.48,64.48,64.48,171.71,126.41,38.13,73.67,74.51,27.63,27.63,33.19,20329,33044,12264,9949.6,1490.2,3363.1,2286.3,3182,4852.7,1633.6,4269.3,2616.8,692.08,214.1,1048.1
24/2/2006,1,46.38,59.02,62,62,64.68,64.68,64.68,171.71,126.62,38.13,73.79,74.51,27.63,27.63,33.2,17280,28014,13381,9152.2,1427.9,3363.1,1954.3,3154.3,4191.1,2178.1,4017,2287.5,648.96,229.53,952.99
25/2/2006,1,46.38,59.02,62.12,62.12,65.12,65.12,65.12,171.71,126.68,38.13,73.91,74.51,27.63,27.63,33.2,15809,23058,12394,8327.2,1389.8,3363.1,1746.9,2160.3,3803.1,9865.9,4035.7,2386.4,650.48,203.49,976.58
26/2/2006,1,46.38,59.02,62.12,62.12,65.7,65.7,65.7,171.71,126.78,38.13,74.03,74.51,27.63,27.63,33.34,14775,20734,11328,7891.6,1377.7,3363.1,1650.2,2918.9,3323.9,4312.5,3809.5,2361.1,665.6,200.6,1084.2
27/2/2006,1,46.5,62.32,62.36,62.36,67.02,67.02,67.02,173.26,129.12,38.13,74.8,75.6,27.88,27.88,33.48,13726,19858,11577,7148.6,1367.5,3363.1,1505.1,2230,3656.2,3277.6,1698.2,2308.5,651.23,205.42,1071.7
28/2/2006,1,46.5,64.28,65,65,70.5,70.5,70.5,173.26,132.76,39.06,78.13,85.4,31.78,31.78,36.94,8418.5,17362,7942.4,2117.4,1102.1,4476.9,1065.4,7285.2,5018.9,2397.3,5993.4,3930.5,1667,968.96,1509.2
1/3/2006,1,47.22,67.88,66.32,66.32,70.7,70.7,70.7,173.98,134.32,40.04,78.79,87.28,32.4,32.4,37.29,8489.3,21497,12069,2123.4,2076.4,4476.9,1456.4,6725.5,7226.2,2843.3,6208.6,4075.7,1667,889.38,1441.3
2/3/2006,1,49.26,76.2,67.16,67.16,70.7,70.7,70.7,175.9,136.4,42.32,79.03,87.39,32.43,32.43,37.41,9019.8,27544,12732,2865.7,2092.6,4476.9,1230.3,6131.1,6058,2414.8,6043.6,4204.6,1662.2,828.53,1402.6
3/3/2006,1,51.42,76.2,70.4,70.4,72.24,72.24,72.24,183.42,142.52,44.43,80.16,89.51,33.52,33.52,37.53,11420,29581,10948,3358.7,1759.3,4476.9,1004.3,7641.5,5535.2,2263.7,6036.3,3881.8,1639.5,776.11,1483
4/3/2006,1,54.24,76.6,74.24,74.24,74.74,74.74,74.74,191.39,147.84,46.05,83.93,93.15,34.79,34.79,38.15,51231,90367,11755,3847.6,2131.6,4476.9,1285.9,7102.3,6117.4,3059.4,6206.5,4387.7,1794.7,774.23,1487.9
5/3/2006,1,55.02,79.1,75.08,75.08,75.82,75.82,75.82,193.93,148.83,46.05,84.41,93.22,34.79,34.79,38.27,92192,1.2118e+05,20357,24985,6318,4476.9,5288.1,7611.5,11691,4462.4,6012.2,3739.9,1601.4,1014.8,1397.7
6/3/2006,1,58.29,86.94,76.28,76.28,77.18,77.18,77.18,197.37,150.81,46.47,86.19,94.55,35.12,35.12,38.63,53291,99614,15391,18595,4170.4,4476.9,2920.1,6001.9,7272.7,3123.2,5630,3544.9,1558.4,751.76,1382.2
7/3/2006,1,61.38,89.3,78.68,78.68,78.56,78.56,78.56,202.27,155.03,47.51,88.46,98.11,36.2,36.2,39.48,37254,71060,13299,10615,3197.3,4476.9,1901,5513.1,7182.3,2769.6,5997.6,3506.9,1454.6,703.08,1254.3
8/3/2006,1,63.39,90.48,80.24,80.24,79.34,79.34,79.34,205.12,156.75,48.01,89.71,98.85,36.33,36.33,39.6,30035,59340,13173,8597.2,2779.3,4476.9,1797.3,6143.8,6150.9,2668.4,5499.4,3540.5,1494,675.93,1292.1
9/3/2006,1,65.13,91.74,81.44,81.44,80.64,80.64,80.64,207.37,158.37,48.15,90.19,99.36,36.43,36.43,39.84,43966,1.03e+05,12985,16075,2647.6,4476.9,1217.3,7244.2,5828.2,2669.7,5203.8,4398.6,1671.8,667.51,1308.5
10/3/2006,1,66.6,92.26,83.12,83.12,81.76,81.76,81.76,211.05,161.17,48.91,90.91,101.37,37.06,37.06,39.96,68502,1.3984e+05,12351,28917,2463.5,4476.9,1291.4,6758.6,6335.5,2543.5,5387.6,3879.6,1652.7,674.06,1405.5
11/3/2006,1,67.83,93.56,85.28,85.28,83.02,83.02,83.02,214.82,163.44,49.33,92.64,102.18,37.33,37.33,40.21,57808,1.6e+05,13227,31793,2325.1,4476.9,1109.9,5885.2,5390.6,2464.8,5272.7,3828.7,1646.7,672.19,1523.7
12/3/2006,1,68.25,93.9,85.88,85.88,83.36,83.36,83.36,215.9,163.73,49.49,93.12,102.35,37.33,37.33,40.28,90589,2.0597e+05,21476,42254,4105.9,4476.9,1291.4,5975.1,6419.4,2339.9,5494.2,4740.9,1879.4,675,1647.8
13/3/2006,1,68.91,94.02,86.84,86.84,84.3,84.3,84.3,216.65,164.57,49.62,93.48,102.5,37.33,37.33,40.28,93936,1.7113e+05,27041,43042,4452.6,4476.9,1269.2,6183.2,5752.1,2581,5387.6,5099.5,1883,660.95,1525.7
14/3/2006,1,71.73,98.3,88.64,88.64,85.52,85.52,85.52,217.89,165.4,49.62,93.72,102.62,37.33,37.33,40.52,55543,1.1706e+05,61907,29571,13269,4476.9,4932.3,7734.5,10500,4890.9,5085.8,5529.6,2064.3,641.29,1460.7
15/3/2006,1,74.7,100.7,91.88,91.88,87.08,87.08,87.08,224.5,169.32,50.79,95.87,104.71,37.79,37.79,41.01,42742,81663,33726,25067,8633.7,4476.9,3874.3,6670.3,8783,3561.6,6694.3,5599,2100.1,671.25,1954.1
16/3/2006,1,75.51,104.56,92.36,92.36,87.68,87.68,87.68,227.01,169.67,50.79,96.11,104.79,37.79,37.79,41.18,35255,68496,24779,20449,6788.4,4476.9,3692.8,6419.7,8750.7,3348,8072,6058.3,2221.9,652.53,1932.8
17/3/2006,1,78.63,109.7,93.56,93.56,88.12,88.12,88.12,228.4,170.61,75.94,96.35,105.63,37.91,37.91,41.43,28630,58152,25169,17528,7421.5,4476.9,3757.6,6952.5,7761.9,4387.4,7913.3,6298.8,2231.4,664.7,2134.4
18/3/2006,1,80.52,110.86,95,95,89.1,89.1,89.1,231.97,171.92,76.2,96.83,106.78,38.47,38.47,41.71,26183,49880,27423,17608,8796.3,4476.9,17623,7967.8,28754,26245,8372.9,6359.5,2264.8,664.7,2194.5
19/3/2006,1,80.82,111.5,95.24,95.24,89.56,89.56,89.56,232.76,172.25,78.96,97.96,107.42,38.56,38.56,41.88,27604,52934,24236,17390,7727.9,4476.9,11960,7595.7,16772,10488,7721.1,6264.2,2340,689.04,2249.7
20/3/2006,1,81.06,111.62,95.6,95.6,89.56,89.56,89.56,233,172.42,107.83,98.2,107.51,38.56,38.56,42.12,40504,61095,20155,22092,5541.2,4476.9,7759.8,11837,10602,7310.7,8168.1,7805.8,2960.5,689.04,2331.1
21/3/2006,1,81.9,113,96.56,96.56,90.44,90.44,90.44,235.94,175.17,108.31,99.94,109.65,39.2,39.2,43.31,35606,56483,20062,22353,5006.3,4476.9,6197.8,13019,11694,7468.1,9918.7,8063.7,3004.6,690.91,2416.4
22/3/2006,1,82.26,113.36,97.04,97.04,90.8,90.8,90.8,236.54,175.42,108.31,100.3,109.65,39.2,39.2,43.6,28965,49680,30644,16871,8285.6,4476.9,11158,9538,14338,12516,7623.9,6151.5,2583.4,759.25,2809
23/3/2006,1,82.77,113.72,97.28,97.28,90.9,90.9,90.9,237.02,175.71,108.31,100.54,109.65,39.2,39.2,43.85,25736,45229,29754,9088.2,8563.8,4476.9,10865,8516.4,14197,9064.6,6353.8,5762.6,1946.2,890.32,3223.8
24/3/2006,1,83.46,114.62,97.28,97.28,91.02,91.02,91.02,237.26,175.71,108.31,100.66,109.89,39.2,39.2,44.28,24379,42161,31161,8138.2,9333.9,4476.9,9890.6,7671.4,13167,8076.5,6336,5885,2262.4,1497,3630.9
25/3/2006,1,86.46,117.26,97.88,97.88,91.44,91.44,91.44,237.72,176.19,108.31,100.66,110.02,39.2,39.2,44.28,21373,41924,26420,7872.8,7188.9,4476.9,7915.4,7427.1,11903,7814.1,6656.7,5297.8,1928.3,1885.5,2945.7
26/3/2006,1,91.17,118.3,102.2,102.2,93.44,93.44,93.44,244,180.83,108.31,102.15,112.25,39.71,39.71,45.02,19517,33654,21040,7675.2,5146.1,4476.9,4999,7348.2,9072.2,5707.9,5885.9,5078.9,2005.9,1466.1,2833.2
27/3/2006,1,91.8,118.82,102.92,102.92,93.92,93.92,93.92,245.31,181.27,108.31,102.51,112.4,39.71,39.71,45.26,18686,32134,18823,7693.2,4236.2,4476.9,3700.2,6785.4,8833.4,5099.5,5670.7,4919.7,1700.4,2979,2944.7
28/3/2006,1,92.61,120.46,103.4,103.4,93.92,93.92,93.92,246.36,182.7,108.31,103.52,114.54,40.46,40.46,45.75,17051,29115,17196,7585.4,3721.5,4476.9,2781.1,6692.4,9370.4,5035.8,5278,5114.7,1868.6,2013.8,2370.9
29/3/2006,1,94.65,124.62,105.68,105.68,95.1,95.1,95.1,250.85,186.96,109.27,107.7,120.97,42.87,42.87,48.65,15045,38490,18802,7429.8,3568.3,4476.9,1978.9,7581.6,8628.1,5075.8,5490,5578.4,2066.7,1435.2,2167.3
30/3/2006,1,94.89,126.22,106.28,106.28,95.2,95.2,95.2,251.69,187.3,109.27,108.06,121.09,42.87,42.87,49.03,14122,27946,21243,7411.8,3881.4,4476.9,1571.2,7356.1,10681,6789.7,6410.2,5164.5,1964.1,1585,2317.6
31/3/2006,1,96.18,129.72,107.12,107.12,96.2,96.2,96.2,254.29,188.6,109.27,108.66,121.94,43.1,43.1,49.37,36816,1.0342e+05,33830,17446,9838.9,10369,14021,12993,17977,8744.2,12020,8198.7,3063.9,4086.9,3481.5
