datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack
11/16/2009,4607,1351,542,165,323,318,90,320,3492,4347,1665.589,67,3550.5,0,3491.879165,116,4131,1213.959,20,3163,0,117.1624932,1258,2027,300.917,11,593.3,0,1257.549999,4542,1210,3046,8798,8149,-2356,-1707,70.374,153.157,117.981,1658,2010,7.043780429,BN,D,AN,0.489173553,78344.50119,0.749087055,200,11.56,11.06,10.32
11/17/2009,4912,1397,565,313,260,471.5,153,452,3657,4263,1664.369,9,3529.1,0,3656.916666,821,4149,1207.185,14,3163,0.6,747.7749942,1282,1802,299.886,0,585.2,0,1282.204166,4672,1083,2884,8639,8110,-2104,-1575,69.871,152.979,117.142,1875,2010,7.043780429,BN,D,AN,0.489173553,78084.1928,1.326614444,200,12.29,11.06,10.47
11/18/2009,4867,1397,651,236,326,625,185,644,3949,4362,1663.302,125,3507.8,0.26,3949.054166,1462,4322,1201.547,20,3163,0,1499.508329,1251,2132,298.123,8,577,0.15,1251.154165,3799,1081,2887,7767,8750,-2066,-3049,69.47,152.797,116.307,2000,2010,7.043780429,BN,D,AN,0.489173553,78129.03732,1.28681601,200,12.73,11.32,10.67
11/19/2009,6004,1351,511,108,331,5,73,619,4463,3641,1664.826,54,3486.5,0,4463.350001,884,4185,1194.895,17,3163,0,848.2833277,1262,2053,296.539,8,577,0,1262.399999,5206,1083,2242,8531,8963,-916,-1348,69.171,152.293,115.307,2000,2010,7.043780429,BN,D,AN,0.489173553,78685.93546,1.24821153,200,12.73,11.32,10.67
11/20/2009,6346,1351,701,108,644,140,124,651,4497,3467,1666.808,31,3465.2,0.275,4497.258335,1566,4523,1188.932,14,3163,0.48,1530.654162,1352,1833,295.577,4,577,0.27,1351.991666,5579,1078,1988,8645,8594,-1229,-1178,68.871,152.148,114.559,2000,2010,7.043780429,BN,D,AN,0.489173553,79248.89702,1.690765184,200,13.74,11.32,11.38
11/21/2009,5372,1384,612,108,498,280,82,465,3820,3504,1667.266,85,3443.9,0.55,3819.908334,933,4669,1181.598,0,3163,0,971.4416604,1460,1938,294.615,7,577,0.01,1459.991666,5687,1083,1986,8756,10352,241,-1355,68.473,151.452,113.565,2000,2010,7.043780429,BN,D,AN,0.489173553,79106.3605,1.640042229,200,14.57,11.87,12.23
11/22/2009,5466,1625,1123,274,358,424,86,279,3804,3253,1668.333,13,3422.6,0.05,3803.945834,1215,4946,1174.078,25,3163,0,1179.66666,1497,1832,293.936,7,577,0.01,1496.670833,7489,1079,1982,10550,10202,171,519,68.077,150.927,112.739,2000,2010,7.043780429,BN,D,AN,0.489173553,78954.98831,1.590840962,200,14.74,11.92,12.54
11/23/2009,5612,1050,517,195,334,568,141,278,3874,3025,1670.01,4,3401.3,0.02,3874.487501,1014,4748,1166.593,6,3163,0,980.3124936,1366,2010,292.646,6,577,0,1365.624999,7297,1043,1976,10316,10349,566,533,67.582,150.638,111.752,2000,2010,7.043780429,BN,D,AN,0.489173553,78881.7264,1.543115733,200,15.19,11.94,12.63
11/24/2009,5487,1325,136,212,436,258,144,281,3845,3207,1671.232,22,3380,0,3845.091668,1070,4289,1160.224,30,3163,0,1107.962495,1326,2107,291.083,7,577,0,1325.987499,6408,1913,1973,10294,9814,211,691,67.286,150.428,110.767,2000,2010,7.043780429,BN,D,AN,0.489173553,78782.73175,1.496822261,200,15.19,11.94,12.63
11/25/2009,4571,1184,567,384,422,90,94,280,3679,3921,1670.62,67,3358.7,0,3679.449999,1440,6735,1149.354,8,3163,0,1262.708324,1575,1934,290.357,7,577,0,1574.974999,3796,3405,1969,9170,9509,-3081,-3420,66.795,150.258,109.705,2000,2010,7.043780429,BN,D,AN,0.489173553,78523.04516,1.451917593,200,15.19,11.94,12.63
11/26/2009,4648,2162,481,185,365,146,151,245,3683,3688,1670.468,72,3337.3,0,3683.366667,1698,1286,1150.358,14,3163,0,1806.183334,1265,2131,288.625,7,577,0,1264.783332,3465,3386,1971,8822,9161,2056,1717,66.402,149.976,108.728,2000,2010,7.043780429,BN,D,AN,0.489173553,78280.25957,1.408360065,200,15.19,11.94,12.63
11/27/2009,5113,2422,629,85,550,202,110,362,3941,3388,1671.539,13,3316,0.16,3940.962501,1014,2236,1147.919,8,3163,0.8,1014.337498,1434,1932,287.624,7,577,0,1434.329166,3554,2920,1978,8452,8658,1102,896,66.011,150.125,107.836,2000,2010,7.043780429,BN,D,AN,0.489173553,78307.20909,2.166109263,200,15.66,12.1,13.17
11/28/2009,3968,1014,516,101,498,63,135,456,2695,3190,1670.468,45,3294.7,0.03,2695.037499,1057,2091,1145.842,14,3163,0,1057.845832,1649,2059,286.797,7,577,0,1649.054166,3455,2883,1987,8325,10256,2916,985,65.524,149.33,106.865,2000,2010,7.043780429,BN,D,AN,0.489173553,77086.88613,2.101125985,200,16.01,12.13,13.42
11/29/2009,5194,1306,522,101,260,285,201,456,3772,2886,1672.153,36,3273.4,0,3771.520835,959,2135,1143.409,51,3163,0,959.3624979,1504,2053,285.695,7,577,0,1504.408332,4842,3492,1978,10312,9145,2071,3238,65.039,148.681,105.899,2000,2010,7.043780429,BN,D,AN,0.489173553,77004.06266,2.038092206,200,16.01,12.13,13.42
11/30/2009,5223,1307,467,101,487,195,156,471,3907,3098,1673.687,36,3252.1,0,3907.391668,1926,5329,1136.561,51,3163,0,1927.466661,1303,1961,284.372,9,577,0,1302.987499,3750,3138,1977,8865,8907,-1481,-1523,64.651,148.74,104.695,2000,2010,7.043780429,BN,D,AN,0.489173553,77061.2512,1.97694944,200,16.01,12.13,13.42
12/1/2009,5155,990,412,101,324,98,139,290,3958,3213,1675.068,49,3252.1,0,3958.254168,748,5290,1127.405,6,3163,0,679.8499922,1336,2004,283.048,0,577,0,1336.483332,3488,3884,1981,9353,8557,-1950,-1154,64.169,148.81,104.455,2000,2010,7.043780429,BN,D,AN,0.73508628,77166.44281,1.917640957,200,16.01,12.13,13.42
12/2/2009,5117,932,402,106,462,349,107,309,3835,3117,1676.449,22,3252.1,0,3835.254168,1018,5561,1118.582,15,3163,0,1127.737493,1418,1998,281.898,0,577,0,1418.208332,3637,3479,1987,9103,8446,-2230,-1573,63.497,148.938,103.576,2000,2010,7.043780429,BN,D,AN,0.73508628,77143.37483,1.860111728,200,16.01,12.13,13.42
12/3/2009,4543,932,339,106,362,104,135,196,3379,3216,1676.603,85,3252.1,0,3378.641667,961,5582,1109.038,17,3163,0,787.2333252,1596,1973,281.136,7,577,0,1595.824999,5017,1941,1989,8947,8487,-2284,-1824,62.828,149.006,102.62,2000,2010,7.043780429,BN,D,AN,0.73508628,76664.84776,1.804308376,200,16.01,12.13,13.42
12/4/2009,4721,870,339,106,402,100.5,124,184,3384,3030,1677.216,45,3252.1,0,3384.054167,1373,5591,1100.525,7,3163,0,1306.029159,1578,2063,280.156,9,577,0,1577.916666,4959,1944,1985,8888,8680,-2004,-1796,62.257,148.662,101.747,2000,2010,7.043780429,BN,D,AN,0.73508628,76215.65954,1.750179125,200,16.01,12.13,13.42
12/5/2009,5111,1536,297,180,397,97,124,102,3918,3194,1678.598,27,3252.1,0,3917.758335,1541,1424,1100.804,12,3163,0,1576.6625,1730,2081,279.449,5,577,0,1729.554166,4164,1945,1988,8097,8524,1825,1398,61.689,148.8,100.798,2000,2010,7.043780429,BN,D,AN,0.73508628,76322.6349,1.697673751,200,16.01,12.13,13.42
12/6/2009,5650,1453,383,329,342,6,106,195,4017,2756,1681.053,23,3252.1,0,4016.729169,1140,1357,1100.386,29,3163,0,1175.258333,1382,2008,278.197,5,577,0,1381.783332,3722,1957,1988,7667,8263,2142,1546,61.029,148.971,99.852,2000,2010,7.043780429,BN,D,AN,0.73508628,76523.23232,1.646743538,200,16.05,12.16,13.81
12/7/2009,5072,930,450,456,881,407,227,184,3949,3230,1682.434,23,3252.1,0,3949.254168,468,5044,1091.09,10,3163,0,367.2666588,1388,1794,277.381,5,577,0,1387.599999,3433,2019,1982,7434,9114,-954,-2634,60.372,149.236,98.988,2000,2010,7.043780429,BN,D,AN,0.73508628,76646.32487,1.597341232,200,17.7,12.19,16.33
12/8/2009,4050,890,374,177,541,16,133,114,2889,3185,1681.82,14,3252.1,0,2889.441666,2072,5158,1084.946,15,3163,0,2075.399995,1446,1714,276.839,5,577,0.5,1445.741666,6210,1961,1973,10144,9668,-389,87,59.719,149.367,97.892,2000,2010,7.043780429,BN,D,AN,0.73508628,75703.45029,1.549420995,200,17.8,12.19,16.69
12/9/2009,3940,850,299,140.5,900,334,110,229,2952,3321,1681.053,18,3252.1,0,2952.304166,725,3314,1079.788,15,3163,0,728.508329,1432,1753,276.194,4,577,0,1431.812499,6879,1969,1965,10813,9317,929,2425,58.884,149.478,96.18,2000,2010,7.043780429,BN,D,AN,0.73508628,74870.58194,1.502938365,200,17.8,12.19,16.69
12/10/2009,4683,1110,463,104,981,595,165,253,3510,3109,1681.82,14,3252.1,0,3509.695834,1010,4980,1071.844,5,3163,0,979.8999933,1311,2143,274.529,7,577,0,1310.562499,6396,2060,1965,10421,8952,-1280,189,58.239,149.556,95.405,2000,2010,7.043780429,BN,D,AN,0.73508628,74636.74868,1.457850215,200,17.8,12.19,16.69
12/11/2009,5101,3018,802,993,1186,856,273,1057,3458,2584,1683.508,23,3252.1,0,3458.033335,1531,6034,1063.464,0,3163,1.2,1809.083326,1798,2338,273.454,2,577,0.05,1798.020832,6115,2326,1970,10411,8825,-2131,-545,57.688,149.939,94.786,2000,2010,7.043780429,BN,BN,AN,0.73508628,74362.94458,2.614114708,200,19.88,12.36,18.98
12/12/2009,5183,5108,1944,2917,1228,1792,1711,2641,3502,2565,1685.349,9,3252.1,0.4,3502.170835,3195,1065,1067.069,3,3120.3,1.08,2885.520836,2790,2058,274.905,0,577,1.03,2789.545835,6574,2367,1976,10917,9774,4086,5229,57.505,150.462,94.706,1900,2010,7.043780429,BN,BN,AN,0.73508628,74146.96819,3.615691267,200,24.1,13.42,22.73
12/13/2009,4733,3831,2369,3719,1660,2956,1934,2935,3486,3090,1686.117,9,3252.1,0.85,3486.200001,3234,2134,1069.386,0,3093.3,0.36,3302.154169,3973,1815,279.177,4,577,0.78,3972.800004,7423,2839,1985,12247,11990,4951,5208,57.231,150.646,94.555,1700,2010,7.043780429,BN,BN,AN,0.73508628,73925.81978,3.867220529,200,26.25,14.3,26.77
12/14/2009,4836,2754,1608,1540,975,954,685,1213,3757,3204,1687.197,9,3252.1,0,3757.500001,1325,4176,1063.464,0,3096.6,0,1190.324995,2607,1914,280.537,7,577,0.42,2606.666668,12343,3866,1979,18188,12892,3598,8894,56.051,150.784,94.17,1500,2010,7.043780429,BN,BN,AN,0.73508628,73987.02879,3.751203913,200,28.18,14.54,27.28
12/15/2009,7645,2754,951,994,785,634,431,794,6467,3335,1693.374,18,3252.1,0.65,6467.237505,1840,4066,1064.688,0,3102.9,0.04,4683.100001,2003,1848.5,281.1,2,577,0.21,1998.208334,12703,4409,1952,19064,13005,3755.5,9814.5,55.51,150.862,92.787,1375,2010,7.043780429,BN,BN,AN,0.73508628,76754.91486,3.678667796,200,28.21,17.09,27.28
12/16/2009,12620,3288,798,501,595,809,360,662,8513,2941,1704.355,36,3252.1,2.23,8513.254176,1913,2555,1064.552,7,3098.9,0.2,2493.433333,1399,1783,280.32,0,577,0,1389.749999,11883,4701,2561,19145,12853,5574,11866,54.614,151.018,91.946,1350,2010,7.043780429,BN,BN,AN,0.73508628,81430.42329,3.768307762,200,28.99,19.57,27.31
12/17/2009,9959,2220,650,672,680,542,333,626,7106,2350,1713.68,55,3252.1,0.21,7106.354175,1680,1781,1064.416,3,3105.6,0.04,1715.433333,1753,2161,279.503,4,577,0.02,1753.095833,10630,4854,2934,18418,12427,6135,12126,54.346,151.05,91.489,1350,2010,7.043780429,BN,BN,AN,0.73508628,84465.2563,3.695258529,200,28.99,19.78,27.35
12/18/2009,7930,1166,641,673,592,591,315,315,6060,2600,1720.516,14,3252.1,0,6060.483339,877,1692,1062.446,5,3112.1,0,703.791665,1400,2082,278.143,4,577,0,1400.333332,8466,4490,2935,15891,13089,6715,9517,53.813,151.112,90.956,1350,2010,7.043780429,BN,BN,AN,0.73508628,86302.47682,3.584400773,200,28.99,19.78,27.35
12/19/2009,6681,2070,600,682,676,988,282,563,4977,2462,1725.486,9,3252.1,0,4976.708338,1579,1815,1062.106,3,3118.9,0,1646.583333,1627,2089,277.218,4,577,0,1626.645833,5711,4485,2932,13128,14067,7701,6762,53.548,151.219,91.108,1350,2010,7.043780429,BN,BN,AN,0.73508628,86964.06132,3.47686875,200,28.99,19.78,27.35
12/20/2009,5867,2122,705,682,530,487,308,965,5022,3134,1729.213,9,3252.1,0,5022.02917,1636,1486,1061.903,14,3125.4,0.12,1397.654166,1413,1736,276.57,4,577,0,1413.299999,6666,4431,2928,14025,13203,6847,7669,53.371,151.239,90.652,1350,2010,7.043780429,BN,BN,AN,0.73508628,87637.88742,3.492562687,200,29.17,20.3,27.42
12/21/2009,8388,2251,1095,1062,1041,469,445,729,6897,3048,1736.848,0,3252.1,0.6,6897.312506,1286,2815,1058.987,5,3107.3,0.24,1349.849998,1417,1903,275.603,2,577,0.01,1417.470833,6315,3932,2925,13172,12082,4316,5406,52.93,151.641,90.5,1350,2010,7.043780429,BN,BN,AN,0.73508628,90153.30556,3.627785807,200,30.29,21.26,28.34
12/22/2009,8686,2721,1161,1208,783,1384,446,902,6832,3120,1744.192,9,3252.1,0.65,6831.600006,1987,2633,1057.836,0,3112.7,0,2052.704166,1741,1901,275.281,2,577,0.08,1740.658333,5620,3446,2931,11997,12433,4779,4343,52.316,151.909,90.272,1350,2010,7.043780429,BN,BN,AN,0.73508628,92477.24029,3.518952232,200,31.22,21.96,29.6
12/23/2009,7108,2712,976,706,522,809,371,665,6041,3196,1749.826,5,3252.1,0,6041.475005,1758,2929,1055.198,19,3118.5,0,1618.008331,1743,2088,274.583,7,577,0,1743.091666,6056,2957,2840,11853,11951,3738,3640,51.619,151.956,89.742,1350,2010,7.043780429,BN,BN,AN,0.73508628,93894.85328,3.413383666,200,31.25,21.96,29.64
12/24/2009,5742,1931,758,678,460,620,346,602,5079,3321,1753.129,93,3267,0,5079.262503,1365,4706,1047.851,14,3125.1,0,1015.887494,1656,1839,274.207,7,577,0,1656.433333,5240,5095,2242,12577,11898,2032,2711,51.186,151.801,89.138,1350,2010,7.043780429,BN,BN,AN,0.73508628,94279.37312,3.310982156,200,31.25,21.96,29.64
12/25/2009,5196,2156,619,770,525,445,302,525,4319,2878,1755.959,14,3282,0,4318.791669,1386,2191,1046.44,7,3131.5,0,1486.620832,1518,1621,273.992,5,577,0,1517.604166,5937,4499,1980,12416,11585,4895,5726,51.013,151.484,89.138,1350,2010,7.043780429,BN,BN,AN,0.73508628,93884.19613,3.211652691,200,31.25,21.96,29.64
12/26/2009,5304,1629,617,451,442,946,339,521,4503,2894,1759.105,23,3296.9,0,4503.108336,1174,2187,1044.224,0,3137.7,0,1069.766665,1317,1906,272.81,7,577,0,1317.074999,5561,4011,1989,11561,10734,3747,4574,50.754,151.187,89.062,1350,2010,7.043780429,BN,BN,AN,0.73508628,93693.09466,3.11530311,200,31.25,21.96,29.64
12/27/2009,5897,2247,717,872,565,579,265,520,4944,2962,1763.036,0,3311.9,0.3,4943.87917,1946,2609,1042.883,12,3135.2,0.24,1944.912499,1474,1985,271.789,4,577,0,1474.245832,4330,3997,1990,10317,10266,2710,2761,50.582,151.061,88.987,1350,2010,7.043780429,BN,BN,AN,0.73508628,93952.3191,3.261844017,200,31.67,22.36,30.02
12/28/2009,5319,1443,621,730,575,542,329,548,4435,3073,1765.719,9,3326.8,0,4434.679169,530,5134,1033.93,3,3137.8,0,623.1958257,1234,2167,269.931,4,577,0.04,1234.258332,4347,3956,1991,10294,9872,-502,-80,50.5,150.787,88.987,1350,2010,7.043780429,BN,BN,AN,0.73508628,93689.38231,3.163988696,200,31.67,22.36,30.52
12/29/2009,5754,1414,687,731,669,214,270,548,4816,3047,1769.2,14,3341.8,0,4816.00417,1926,2428,1032.997,0,3129.3,0.32,1957.612499,938,1977,267.864,3,577,0.04,937.8874982,4938,3433,1993,10364,9862,2410,2912,50.41,150.872,88.987,1350,2010,7.043780429,BN,BN,AN,0.73508628,93820.91737,3.389069035,200,33.07,22.64,30.84
12/30/2009,6060,1415,989,690,649,930,307,676,4734,3082,1772.365,56,3356.7,0.68,4733.687503,1709,1673,1028.941,3,3120.5,0.24,1791.3,943,1585,266.591,0,577,0.03,943.1958323,5926,3507,1290,10723,9774,3434,4383,50.2,150.765,88.987,1350,2010,7.043780429,BN,BN,AN,0.73508628,93863.559,3.527396964,200,34.13,23.33,32.49
12/31/2009,6683,1908,773,399,515,711,282,530,5272,2874,1777.112,5,3371.6,0.05,5272.279171,1592,1321,1029.538,3,3123,0,1624.987501,1075,2234,264.286,3,577,0,1074.895831,6639,2964,1007,10610,9918,3489,4181,49.982,150.625,88.987,1350,2010,7.043780429,BN,BN,AN,0.73508628,94442.66022,3.421575055,200,34.14,23.76,32.61
1/1/2010,16248,2283,750,695,613,337,261,435,13457,2592,1798.607,28,3386.6,1.34,13457.06252,1453,1920,1028.409,2,3117,0.12,1352.795832,1033,1930,262.507,0,577,0,1033.087498,6816,2939,1009,10764,10120,3678,4322,49.896,150.675,88.987,1350,2010,7.043780429,BN,BN,AN,2.459264128,103177.5897,3.438927804,200,34.53,25.83,32.86
1/2/2010,15369,2464,811,661,596,559,291,480,11495,2668,1816.097,9,3401.5,0.71,11494.87501,1967,1327,1029.738,4,3120.1,0,2001.037501,1385,1963,261.357,2,577,0,1385.208332,6635,2944,1008,10587,10583,4625,4629,49.64,150.55,88.911,1350,2010,7.043780429,BN,BN,AN,2.459264128,109513.5853,3.33575997,200,34.57,26.54,32.96
1/3/2010,10526,2171,791,828,479,538,270,472,8202,2508,1827.382,5,3416.2,0,8202.520843,1614,1871,1029.206,11,3126.7,0,1613.783333,1354,1975,260.115,5,577,0,1353.824999,6994,2946,1008,10948,10739,4385,4594,49.47,150.468,88.987,1350,2010,7.043780429,BN,BN,AN,2.459264128,112240.4268,3.235687171,200,34.57,26.54,32.96
1/4/2010,7942,1687,694,479,452,895,277,482,6315,2935,1834.028,29,3430.7,0,6314.691672,965,2765,1025.624,6,3133,0,965.074997,1006,1781,258.568,5,577,0,1006.054165,5999,3859,1006,10864,11551,4070,3383,49.3,150.24,88.911,1350,2010,7.043780429,BN,BN,AN,2.459264128,112943.0972,3.138616555,200,34.57,26.54,32.96
1/5/2010,7888,1488,667,691,530,83,238,456,6596,2979,1841.164,19,3445.3,0,6595.733339,1132,3696,1020.728,4,3139.2,0,1231.599996,1546,1721,258.207,7,577,0,1545.995833,6312,4354,1004,11670,11722,3326,3274,49.13,150.025,88.76,1350,2010,7.043780429,BN,BN,AN,2.459264128,113891.6756,3.044458059,200,34.57,26.54,32.96
1/6/2010,6825,1687,706,691,574,701,262,457,5742,3036,1846.532,0,3459.7,0,5742.366671,1696,2554,1018.485,8,3144.6,0.04,1431.154165,935,1739,256.608,2,577,0,934.8374986,6210,4515,1002,11727,11027,3698,4398,49.02,149.652,88.685,1350,2010,7.043780429,BN,BN,AN,2.459264128,113939.4585,2.993124317,200,34.57,26.62,32.96
1/7/2010,6667,1690,699,633,620,147,244,518,5569,2925,1851.756,10,3474.4,0,5568.766671,977,4394,1012.167,0,3150.4,0,1208.674995,884,1681,255.022,3,577,0,884.3916653,6085,3937,1001,11023,10789,1789,2023,48.91,149.749,88.685,1350,2010,7.043780429,BN,BN,AN,2.459264128,113811.2523,2.903330588,200,34.61,26.7,32.96
1/8/2010,6917,1819,780,558,592,673,268,552,5965,2915,1857.796,5,3489.2,0,5965.166672,1365,1961,1010.526,0,3155,0.04,1133.662499,974,1691,253.599,0,577,0.1,973.5708321,5870,3908,1000,10778,10537,3970,4211,48.792,149.849,88.76,1350,2010,7.043780429,BN,BN,AN,2.459264128,114085.8563,2.85623067,200,34.68,26.81,33
1/9/2010,6285,2430,783,676,531,800,298,619,5098,2604,1862.706,19,3504,0.16,5098.458338,1847,1085,1012.036,0,3159.6,0,1846.291668,1163,1650,252.633,0,577,0.1,1162.974999,6622,3355,1001,10978,10244,4905,5639,48.623,149.892,88.836,1350,2010,7.043780429,BN,BN,AN,2.459264128,113480.0219,2.77054375,200,34.77,27.03,33.12
1/10/2010,5917,1903,876,1055,578,528,337,702,5042,3050,1866.648,5,3519.1,0.05,5042.425003,1430,927,1013.087,6,3163,0,1462.879168,1349,1730,251.871,3,577,0,1348.824999,6687,3550,1004,11241,9964,4257,5534,48.538,149.907,88.911,1350,2010,7.043780429,BN,BN,AN,2.459264128,112848.4458,2.687427437,200,34.78,27.08,33.12
1/11/2010,5776,1192,852,677,657,1196,390,741,4740,2830,1870.426,5,3534.4,0,4739.74167,656,2571,1009.149,4,3163,0,589.5916633,1096,1707,250.654,3,577,0.01,1096.429166,5871,3327,1002,10200,9677,2569,3092,48.37,149.926,88.685,1350,2010,7.043780429,BN,BN,AN,2.459264128,111945.7652,2.606804614,200,34.78,27.08,33.12
1/12/2010,16264,7691,1864,1635,611,1438,557,783,11997,3115,1887.899,73,3549.9,0.95,11997.30418,3973,1654,1014.073,2,3112.6,1.04,4138.516671,1461,1714,250.153,0,577,0.32,1461.4125,7484,3507,1005,11996,9256,2773,5513,48.37,150.293,88.99,1350,2010,7.043780429,BN,BN,AN,2.459264128,118345.7811,3.568600476,200,38.88,31.03,34.32
1/13/2010,31617,11744,4168,3482,977,2109,566,1477,20027,2192,1923.02,128,3560,2.57,20026.83753,8928,1666,1028.874,0,3119.4,0.56,9128.170846,2703,1779,251.972,7,577,0.39,2703.079168,5461,3991,1009,10461,10963,5326,4824,48.792,151.117,89.289,1350,2010,7.043780429,BN,BN,AN,2.459264128,132455.3296,4.021542461,200,42.49,34.06,36.55
1/14/2010,17866,7319,2384,2452,734,1348,513,851,12231,1947,1943.359,30,3563.6,0,12231.24585,5380,2711,1034.529,17,3126,0,5579.062505,2688,1553,254.209,7,577,0.39,2687.820835,7744,4321,1006,13071,12761,6550,6860,48.58,151.454,88.987,1350,2010,7.043780429,BN,BN,AN,2.459264128,138063.8089,3.900896188,200,42.49,34.06,36.83
1/15/2010,13464,4875,1689,1729,608,1721,485,498,10526,2584,1959.103,5,3574.5,0,10526.60001,3620,2572,1036.663,6,3132.3,0,3653.891668,2170,1550,255.429,5,577,0,2170.083334,9277,5096,999,15372,16765,10059,8666,48.37,151.7,88.534,1350,2010,7.043780429,BN,BN,AN,2.459264128,141687.2185,3.783869302,200,42.49,34.06,36.83
1/16/2010,14274,3665,1271,1643,502,666,425,934,11572,2202,1977.659,15,3585.4,0,11572.31668,2847,1090,1040.272,6,3138,0,2915.537503,2180,1659,256.453,5,577,0,2180.266668,13388,4861,1003,19252,18084,13133,14301,48.034,151.596,88.685,1350,2010,7.043780429,BN,BN,AN,2.459264128,146175.1742,3.670353223,200,42.59,34.06,36.83
1/17/2010,16680,7098,1837,1011,910,920,599,994,12555,1630,1999.279,25,3594.3,0.5,12555.08335,4548,1058,1047.65,9,3072.5,1,4786.741673,2024,1577,257.33,5,577,0,2024.154167,14857,5424,1007,21288,16658,12393,17023,47.83,151.789,88.008,1350,2010,7.043780429,BN,BN,AN,2.459264128,151421.4989,4.560242626,200,46.64,35.56,37.78
1/18/2010,47086,12201,4435,3569,1827,2220,2122,2355,29896,1145,2056.255,26,3587,3.05,29896.40005,8587,4342,1056.956,0,3006.5,0.8,9033.775008,2971,1645,259.96,0,577,0.43,2970.958336,14003,4876,1007,19886,15629,8497,12754,47.616,152.35,88.08,1350,2010,7.043780429,BN,BN,AN,2.459264128,173746.824,5.223435347,200,49.89,41.11,40.63
1/19/2010,75974,14858,5805,4645,1963,3263,2066,1891,45165,987,2143.599,143,3564.6,2.22,45165.93341,11986,4216,1072.664,0,2955.4,1.72,12135.45001,4498,1470,265.96,3,577,0.95,4498.000005,13522,4936,1011,19469,18724,12051,12796,47.282,153.045,88.158,1350,2010,7.043780429,BN,BN,AN,2.459264128,210225.4162,6.786732287,200,54.65,46.28,43.65
1/20/2010,81784,15589,5355,5546,2044,3746,4161,2896,41195,462,2224.069,163,3545.3,2.1,41195.29174,11947,3802,1089.777,17,2894.4,1.32,12446.80418,5119,1394,273.293,28,577,0.7,5119.054173,20019,4896,1013,25928,29988,24330,20270,47.033,154.483,88.008,1350,2010,7.043780429,BN,BN,AN,2.459264128,240909.4371,7.903130318,200,57.73,50.13,46
1/21/2010,63778,11671,4311,5223,2283,3678,2984,2755,37220,939,2295.493,272,3529.6,3.19,37220.60006,9422,1298,1106.382,17,2875.7,0.48,9686.687514,5321,1642,280.483,54,577,0.81,5320.958339,37512,4944,1595,44051,40114,36235,40172,46.702,155.848,87.707,1350,2010,7.043780429,BN,BN,AN,2.459264128,266084.5653,8.146036409,200,60.95,54.42,48.08
1/22/2010,38033,7467,3162,4776,2716,4281,2670,3192,23603,1285,2339.705,28,3527.9,0.4,23603.2167,6290,1239,1116.894,13,2873.6,0.12,6551.800009,4918,1618,287.018,5,577,0.82,4917.729172,50707,582,1831,53120,45151,41009,48978,46.371,157.403,87.258,1350,2010,7.043780429,BN,BN,AN,2.459264128,276383.5538,8.021655317,200,62.62,55.19,49.74
1/23/2010,33672,6251,2368,3256,1104,2372,1537,1066,19912,1514,2376.007,96,3530.1,1.03,19912.25836,4986,375,1126.485,2,2875.5,0.16,5212.462508,3827,1363,291.865,20,577,0.33,3826.695837,54565,3802,1832,60199,52694,49442,56947,46.207,158.448,86.659,1277,2010,7.043780429,BN,BN,AN,2.459264128,282476.6344,7.941005657,200,63.33,56.39,50.17
1/24/2010,36129,5731,1990,2592,925,1990,1074,563,19937,1204,2413.097,34,3532.2,0.06,19937.5417,4308,530,1134.356,0,2874.4,0.24,4498.29584,3053,1347,295.237,6,577,0.06,3053.050003,64433,3432,2453,70318,54819,51738,67237,46.124,159.712,86.36,1350,2010,7.043780429,BN,BN,AN,2.459264128,288290.3444,7.942775487,200,64.13,56.85,50.43
