datetime,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,cdf_year,cdf_month,cdf_day
10/4/2013,1091,2524,563,0,0.04,0,2013,10,4
10/5/2013,501,2219,711,0,0.04,0,2013,10,5
10/6/2013,730,3114,896,0,0.04,0,2013,10,6
10/7/2013,897,2548,502,0,0.04,0,2013,10,7
10/8/2013,901,1672,473,0,0.04,0,2013,10,8
10/9/2013,1752,2828,447,0,0.1,0,2013,10,9
10/10/2013,2233,2501,438,0,0.1,0,2013,10,10
10/11/2013,2802,4068,600,0,0.1,0,2013,10,11
10/12/2013,2359,2646,679,0,0.14,0,2013,10,12
10/13/2013,2696,2791,726,0.35,0.16,0,2013,10,13
10/14/2013,591,3228,454,0.35,0.16,0,2013,10,14
10/15/2013,719,2560,391,0.35,0.16,0,2013,10,15
10/16/2013,1250,2427,303,0.35,0.16,0,2013,10,16
10/17/2013,642,3018,296,0.35,0.16,0,2013,10,17
10/18/2013,853,2293,371,0.35,0.16,0,2013,10,18
10/19/2013,471,2509,581,0.35,0.16,0,2013,10,19
10/20/2013,723,2432,607,0.35,0.16,0,2013,10,20
10/21/2013,2273,2883,373,0.35,0.16,0,2013,10,21
10/22/2013,2555,3420,363,0.35,0.16,0,2013,10,22
10/23/2013,1651,3227,306,0.35,0.16,0,2013,10,23
10/24/2013,2092,2353,377,0.35,0.16,0,2013,10,24
10/25/2013,1811,3981,319,0.35,0.16,0,2013,10,25
10/26/2013,3376,3072,650,0.35,0.16,0,2013,10,26
10/27/2013,2759,2031,593,0.35,0.16,0,2013,10,27
10/28/2013,1311,3091,285,0.52,0.83,1.04,2013,10,28
10/29/2013,2243,3068,298,0.76,0.85,1.34,2013,10,29
10/30/2013,109,2559,258,0.76,0.85,1.36,2013,10,30
10/31/2013,543,2365,234,0.76,0.85,1.36,2013,10,31
11/1/2013,721,1911,218,0.76,0.85,1.36,2013,11,1
11/2/2013,711,1907,539,0.76,0.88,1.36,2013,11,2
11/3/2013,601,1844,506,0.76,0.88,1.36,2013,11,3
11/4/2013,449,3065,204,0.76,0.88,1.36,2013,11,4
11/5/2013,676,2749,285,0.76,0.9,1.36,2013,11,5
11/6/2013,907,2868,335,0.76,0.9,1.36,2013,11,6
11/7/2013,859,3023,381,0.76,0.9,1.36,2013,11,7
11/8/2013,603,2683,357,0.76,0.9,1.36,2013,11,8
11/9/2013,1272,2575,562,0.76,0.9,1.36,2013,11,9
11/10/2013,-53,2575,555,0.76,0.9,1.36,2013,11,10
11/11/2013,1155,3105,359,0.76,0.9,1.36,2013,11,11
11/12/2013,1127,3382,391,0.76,0.9,1.36,2013,11,12
11/13/2013,962,2181,490,0.76,0.9,1.36,2013,11,13
11/14/2013,1121,3472,403,0.76,0.9,1.36,2013,11,14
11/15/2013,944,3383,325,0.76,0.9,1.36,2013,11,15
11/16/2013,708,1749,490,0.76,0.9,1.36,2013,11,16
11/17/2013,1008,3287,547,0.76,0.9,1.36,2013,11,17
11/18/2013,1119,3249,365,0.76,0.9,1.36,2013,11,18
11/19/2013,1496,6547,563,0.76,2.02,1.39,2013,11,19
11/20/2013,2157,7959,687,0.84,3.02,2.2,2013,11,20
11/21/2013,1927,4782,548,1.14,3.61,3.33,2013,11,21
11/22/2013,2057,968,568,1.14,3.61,3.33,2013,11,22
11/23/2013,1121,1980,954,1.14,3.61,3.33,2013,11,23
11/24/2013,1134,3200,629,1.14,3.61,3.33,2013,11,24
11/25/2013,643,4322,509,1.14,3.61,3.33,2013,11,25
11/26/2013,1077,2929,405,1.14,3.61,3.33,2013,11,26
11/27/2013,954,1723,529,1.14,3.61,3.33,2013,11,27
11/28/2013,1435,2362,501,1.14,3.61,3.33,2013,11,28
11/29/2013,1213,2362,501,1.14,3.61,3.33,2013,11,29
11/30/2013,1834,3008,591,1.14,3.61,3.33,2013,11,30
12/1/2013,898,2467,743,1.14,3.61,3.33,2013,12,1
12/2/2013,1390,3149,531,1.14,3.64,3.34,2013,12,2
12/3/2013,1495,1931,398,1.35,3.64,3.85,2013,12,3
12/4/2013,1400,2879,656,1.99,3.64,3.87,2013,12,4
12/5/2013,2233,3433,539,1.99,3.64,3.87,2013,12,5
12/6/2013,1165,3340,568,1.99,3.89,4.7,2013,12,6
12/7/2013,2267,3170,701,2.57,4.39,6.6,2013,12,7
12/8/2013,1363,2487,714,2.58,4.39,6.96,2013,12,8
12/9/2013,302,2593,437,2.88,4.39,6.96,2013,12,9
12/10/2013,86,2880,465,3.17,4.39,6.96,2013,12,10
12/11/2013,809,2473,561,3.2,4.39,6.96,2013,12,11
12/12/2013,243,2196,763,3.2,4.39,6.96,2013,12,12
12/13/2013,573,3528,776,3.2,4.39,6.96,2013,12,13
12/14/2013,594,3003,714,3.2,4.39,6.96,2013,12,14
12/15/2013,225,2494,706,3.2,4.39,6.96,2013,12,15
12/16/2013,1836,5001,655,3.2,4.39,6.96,2013,12,16
12/17/2013,357,3789,438,3.2,4.39,6.96,2013,12,17
12/18/2013,-657,1140,411,3.2,4.39,6.96,2013,12,18
12/19/2013,794,1557,376,3.21,4.41,7.01,2013,12,19
12/20/2013,714,1648,529,3.21,4.41,7.01,2013,12,20
12/21/2013,1538,2084,656,3.21,4.42,7.01,2013,12,21
12/22/2013,739,2751,583,3.21,4.42,7.01,2013,12,22
12/23/2013,1230,2558,364,3.21,4.42,7.01,2013,12,23
12/24/2013,534,2781,352,3.21,4.42,7.01,2013,12,24
12/25/2013,557,1768,283,3.21,4.42,7.01,2013,12,25
12/26/2013,450,2416,320,3.21,4.42,7.01,2013,12,26
12/27/2013,685,2947,431,3.21,4.42,7.01,2013,12,27
12/28/2013,1351,3506,600,3.21,4.42,7.01,2013,12,28
12/29/2013,1170,7151,634,3.21,4.42,7.01,2013,12,29
12/30/2013,1202,3696,360,3.21,4.42,7.01,2013,12,30
12/31/2013,1834,2817,393,3.21,4.42,7.01,2013,12,31
1/1/2014,989,456,299,3.21,4.42,7.01,2014,1,1
1/2/2014,1400,1389,305,3.21,4.42,7.01,2014,1,2
1/3/2014,419,1354,266,3.21,4.42,7.01,2014,1,3
1/4/2014,1885,890,557,3.21,4.42,7.01,2014,1,4
1/5/2014,1184,2158,515,3.21,4.42,7.01,2014,1,5
1/6/2014,1434,3423,240,3.21,4.42,7.01,2014,1,6
1/7/2014,1528,2725,390,3.21,4.43,7.01,2014,1,7
1/8/2014,1959,3107,340,3.21,4.43,7.01,2014,1,8
1/9/2014,1439,3283,340,3.21,4.45,7.01,2014,1,9
1/10/2014,1216,2610,345,3.21,4.45,7.01,2014,1,10
1/11/2014,1331,2848,588,3.28,4.49,7.42,2014,1,11
1/12/2014,1710,2663,618,3.56,4.67,7.66,2014,1,12
1/13/2014,1257,3622,433,3.81,4.69,7.66,2014,1,13
1/14/2014,509,2475,362,3.81,4.69,7.66,2014,1,14
1/15/2014,1054,2381,333,3.81,4.69,7.66,2014,1,15
1/16/2014,1254,3336,328,3.81,4.69,7.66,2014,1,16
1/17/2014,1481,3085,335,3.81,4.69,7.66,2014,1,17
1/18/2014,950,2792,529,3.81,4.69,7.66,2014,1,18
1/19/2014,2442,2899,632,3.81,4.69,7.66,2014,1,19
1/20/2014,1313,3349,314,3.81,4.69,7.66,2014,1,20
1/21/2014,1410,3486,285,3.81,4.69,7.66,2014,1,21
1/22/2014,1306,2798,262,3.81,4.69,7.66,2014,1,22
1/23/2014,1451,2728,215,3.81,4.69,7.66,2014,1,23
1/24/2014,1336,2629,280,3.81,4.69,7.66,2014,1,24
1/25/2014,1319,2827,558,3.81,4.69,7.66,2014,1,25
1/26/2014,1214,3243,619,3.81,4.69,7.66,2014,1,26
1/27/2014,1270,2868,353,3.81,4.69,7.66,2014,1,27
1/28/2014,819,3082,287,3.81,4.71,7.66,2014,1,28
1/29/2014,999,3143,320,5.18,4.78,9.45,2014,1,29
1/30/2014,765,2704,439,6.49,5.07,10.99,2014,1,30
1/31/2014,493,2519,800,6.57,5.07,11.5,2014,1,31
2/1/2014,751,2622,681,6.65,5.07,11.53,2014,2,1
2/2/2014,688,2457,877,6.65,5.07,11.57,2014,2,2
2/3/2014,711,2999,403,6.67,5.07,11.57,2014,2,3
2/4/2014,739,2985,333,6.67,5.07,11.57,2014,2,4
2/5/2014,1942,4559,307,6.69,5.07,11.59,2014,2,5
2/6/2014,2049,5318,431,7.2,5.32,12.35,2014,2,6
2/7/2014,2561,3097,867,8.42,6.1,14.53,2014,2,7
2/8/2014,6335,6419,2557,14.49,9.02,21.74,2014,2,8
2/9/2014,15114,5976,24099,22.49,10.49,30.99,2014,2,9
2/10/2014,15073,5878,18483,30.55,11.63,34.48,2014,2,10
2/11/2014,5517,4589,6778,30.55,11.63,34.49,2014,2,11
2/12/2014,3298,4770,3634,30.55,12.23,34.49,2014,2,12
2/13/2014,2659,5564,2276,30.87,13.58,34.66,2014,2,13
2/14/2014,2385,6208,2032,30.87,14.43,34.66,2014,2,14
2/15/2014,3569,7543,2103,30.87,14.77,35.17,2014,2,15
2/16/2014,3568,7441,1973,31.43,16.01,35.87,2014,2,16
2/17/2014,2730,5678,1886,31.43,16.02,35.87,2014,2,17
2/18/2014,2525,5179,1322,31.8,16.02,35.87,2014,2,18
2/19/2014,1018,4832,1071,32.18,16.03,36.07,2014,2,19
2/20/2014,2767,3464,1045,32.18,16.03,36.08,2014,2,20
2/21/2014,1394,4102,968,32.18,16.03,36.08,2014,2,21
2/22/2014,1339,4476,1164,32.18,16.03,36.08,2014,2,22
2/23/2014,1497,4285,924,32.18,16.03,36.08,2014,2,23
2/24/2014,1583,3392,1294,32.18,16.03,36.08,2014,2,24
2/25/2014,1307,3147,1124,32.18,16.03,36.08,2014,2,25
2/26/2014,1676,4802,915,33.43,16.55,36.73,2014,2,26
2/27/2014,4238,12007,1840,36.41,21.09,39.91,2014,2,27
2/28/2014,5003,11328,5036,39.4,23.98,41.69,2014,2,28
3/1/2014,5260,6772,5928,41.22,25.36,43.06,2014,3,1
3/2/2014,5453,8764,2954,42.49,25.63,43.9,2014,3,2
3/3/2014,11091,18886,3149,45.66,27.92,45.36,2014,3,3
3/4/2014,11181,16030,5420,46.62,29.81,46.49,2014,3,4
3/5/2014,7066,14396,4922,49.08,30.3,47.42,2014,3,5
3/6/2014,15642,16999,5794,50.89,32.11,49.1,2014,3,6
3/7/2014,9240,12912,5486,51.16,32.21,49.1,2014,3,7
3/8/2014,6251,9375,3875,51.16,32.21,49.1,2014,3,8
3/9/2014,5158,10423,2900,51.29,32.57,49.1,2014,3,9
3/10/2014,6878,13121,3186,53.78,33.51,49.56,2014,3,10
3/11/2014,5466,11368,2829,53.79,33.51,49.83,2014,3,11
3/12/2014,4416,9743,2300,53.79,33.51,49.83,2014,3,12
3/13/2014,3775,9039,2337,53.79,33.51,49.83,2014,3,13
3/14/2014,3499,6172,2163,53.79,33.51,49.83,2014,3,14
3/15/2014,3129,6577,2076,53.79,33.51,49.83,2014,3,15
3/16/2014,2801,5185,1364,53.79,33.51,49.83,2014,3,16
3/17/2014,2859,6349,1379,53.79,33.51,49.83,2014,3,17
3/18/2014,2493,4934,1428,53.79,33.51,49.83,2014,3,18
3/19/2014,2488,4994,1297,53.79,33.51,49.83,2014,3,19
3/20/2014,2341,5501,1200,53.79,33.51,49.83,2014,3,20
3/21/2014,787,4397,1507,53.79,33.51,49.83,2014,3,21
3/22/2014,2424,3564,1167,53.79,33.51,49.83,2014,3,22
3/23/2014,3398,4377,1000,53.79,33.51,49.83,2014,3,23
3/24/2014,2036,4690,1248,53.79,33.51,49.83,2014,3,24
3/25/2014,2164,3332,1336,54.02,33.7,50.11,2014,3,25
3/26/2014,2917,5891,1805,55.78,34.69,52.01,2014,3,26
3/27/2014,2442,5218,1812,56.38,36.73,53.79,2014,3,27
3/28/2014,2829,11396,1888,57.14,37.22,54.01,2014,3,28
3/29/2014,17428,21969,2696,63.18,39.9,57.06,2014,3,29
3/30/2014,14476,12646,5610,65.91,40.05,59.51,2014,3,30
3/31/2014,9554,13415,3275,67.86,40.52,61.03,2014,3,31
4/1/2014,7912,14192,5311,69.76,41.69,63.07,2014,4,1
4/2/2014,6255,11307,4874,69.83,42.42,63.21,2014,4,2
4/3/2014,5448,9032,3356,69.83,42.58,63.21,2014,4,3
4/4/2014,4984,9119,2984,69.95,42.6,63.21,2014,4,4
4/5/2014,4159,7874,2600,69.97,42.6,63.37,2014,4,5
4/6/2014,4170,7414,2350,69.97,42.6,63.37,2014,4,6
4/7/2014,4887,7809,2702,69.97,42.6,63.37,2014,4,7
4/8/2014,4260,7282,3138,69.97,42.6,63.37,2014,4,8
4/9/2014,5296,7933,3540,69.97,42.6,63.37,2014,4,9
4/10/2014,4736,6720,3635,69.97,42.6,63.37,2014,4,10
4/11/2014,4481,6913,3075,69.97,42.6,63.37,2014,4,11
4/12/2014,3799,5251,3162,69.97,42.6,63.37,2014,4,12
4/13/2014,3701,5535,2620,69.97,42.6,63.37,2014,4,13
4/14/2014,3259,6091,2888,69.97,42.6,63.37,2014,4,14
4/15/2014,3659,5421,2726,69.97,42.6,63.37,2014,4,15
4/16/2014,3326,4811,2669,69.97,42.6,63.37,2014,4,16
4/17/2014,2827,5241,2477,69.97,42.6,63.37,2014,4,17
4/18/2014,3077,4957,2429,69.97,42.63,63.37,2014,4,18
4/19/2014,2615,4343,2429,69.97,42.63,63.37,2014,4,19
4/20/2014,2875,4279,1797,69.97,42.63,63.37,2014,4,20
4/21/2014,2447,5536,2183,69.97,42.63,63.37,2014,4,21
4/22/2014,2412,3605,1988,70.41,42.87,63.96,2014,4,22
4/23/2014,2326,3908,1486,70.57,42.87,64.01,2014,4,23
4/24/2014,2418,4108,1625,70.69,42.88,64.22,2014,4,24
4/25/2014,2438,4444,2413,71.8,42.91,67.4,2014,4,25
4/26/2014,2655,3272,2689,72.01,43.29,69.27,2014,4,26
4/27/2014,2457,3817,1923,72.05,43.42,69.27,2014,4,27
4/28/2014,2305,3623,1988,72.05,43.48,69.27,2014,4,28
4/29/2014,2182,3659,1689,72.05,43.48,69.27,2014,4,29
4/30/2014,1655,3763,2382,72.05,43.48,69.27,2014,4,30
5/1/2014,1630,3998,2932,72.05,43.48,69.27,2014,5,1
5/2/2014,2665,3995,2408,72.05,43.48,69.27,2014,5,2
5/3/2014,886,3267,2056,72.05,43.48,69.27,2014,5,3
5/4/2014,1888,3502,1632,72.05,43.48,69.27,2014,5,4
5/5/2014,1580,3237,2296,72.19,43.48,69.67,2014,5,5
5/6/2014,1681,3836,1781,72.27,43.69,69.67,2014,5,6
5/7/2014,1776,2966,1546,72.27,43.69,69.67,2014,5,7
5/8/2014,655,3859,965,72.52,43.69,70.08,2014,5,8
5/9/2014,2766,3944,1947,72.73,43.74,70.71,2014,5,9
5/10/2014,1183,2522,1901,72.76,43.91,70.77,2014,5,10
5/11/2014,1408,2131,1818,72.76,43.91,70.77,2014,5,11
5/12/2014,1604,4387,1870,72.76,43.91,70.77,2014,5,12
5/13/2014,1558,3753,2146,72.76,43.91,70.77,2014,5,13
5/14/2014,1685,3815,1652,72.76,43.91,70.77,2014,5,14
5/15/2014,1281,3006,1872,72.76,43.91,70.77,2014,5,15
5/16/2014,1704,3711,1584,72.76,43.91,70.77,2014,5,16
5/17/2014,1723,3533,1402,72.76,43.91,70.77,2014,5,17
5/18/2014,1466,3201,1476,72.76,43.91,70.77,2014,5,18
5/19/2014,1121,3076,1240,73.03,43.93,70.77,2014,5,19
5/20/2014,1484,3133,1030,73.15,43.93,71.38,2014,5,20
5/21/2014,1280,3742,1011,73.18,43.93,71.55,2014,5,21
5/22/2014,1282,3039,1535,73.18,43.93,71.59,2014,5,22
5/23/2014,1595,3038,1378,73.18,43.93,71.59,2014,5,23
5/24/2014,1562,2772,1400,73.18,43.93,71.59,2014,5,24
5/25/2014,1394,2900,1220,73.18,43.93,71.59,2014,5,25
5/26/2014,1241,3067,1244,73.18,43.93,71.59,2014,5,26
5/27/2014,1455,3220,1309,73.18,43.93,71.59,2014,5,27
5/28/2014,1750,3126,981,73.18,43.93,71.59,2014,5,28
5/29/2014,393,2426,1208,73.18,43.93,71.59,2014,5,29
5/30/2014,351,2244,1530,73.18,43.93,71.59,2014,5,30
5/31/2014,984,2781,1217,73.18,43.93,71.59,2014,5,31
6/1/2014,1223,2916,1236,73.18,43.93,71.59,2014,6,1
6/2/2014,958,2996,1332,73.18,43.93,71.59,2014,6,2
6/3/2014,412,2503,869,73.18,43.93,71.59,2014,6,3
6/4/2014,2322,2671,781,73.18,43.93,71.59,2014,6,4
6/5/2014,1792,2627,1056,73.18,43.93,71.59,2014,6,5
6/6/2014,1551,2784,1018,73.18,43.93,71.59,2014,6,6
6/7/2014,1927,2450,1090,73.18,43.93,71.59,2014,6,7
6/8/2014,1792,2383,1105,73.18,43.93,71.59,2014,6,8
6/9/2014,2288,3002,1496,73.18,43.93,71.59,2014,6,9
6/10/2014,1597,1853,1438,73.18,43.93,71.59,2014,6,10
6/11/2014,537,3173,927,73.18,43.93,71.59,2014,6,11
6/12/2014,659,2695,1195,73.18,43.93,71.59,2014,6,12
6/13/2014,1622,2571,861,73.18,43.93,71.59,2014,6,13
6/14/2014,1023,2384,1099,73.18,43.93,71.59,2014,6,14
6/15/2014,1129,2398,983,73.18,43.93,71.59,2014,6,15
6/16/2014,316,2045,778,73.18,43.93,71.59,2014,6,16
6/17/2014,679,2488,631,73.18,43.93,71.59,2014,6,17
6/18/2014,1065,2581,709,73.18,43.93,71.59,2014,6,18
6/19/2014,1127,2551,1102,73.18,43.93,71.59,2014,6,19
6/20/2014,1676,3061,1129,73.18,43.93,71.59,2014,6,20
6/21/2014,1069,2731,1269,73.18,43.93,71.59,2014,6,21
6/22/2014,593,2275,1007,73.18,43.93,71.59,2014,6,22
6/23/2014,1060,2596,918,73.18,43.93,71.59,2014,6,23
6/24/2014,1265,2805,797,73.18,43.93,71.59,2014,6,24
6/25/2014,1244,3401,710,73.18,44.01,71.59,2014,6,25
6/26/2014,1115,2449,846,73.18,44.01,71.59,2014,6,26
6/27/2014,1765,2378,1152,73.18,44.01,71.59,2014,6,27
6/28/2014,1688,2119,1063,73.18,44.01,71.59,2014,6,28
6/29/2014,1586,2358,823,73.18,44.01,71.59,2014,6,29
6/30/2014,1719,2987,1125,73.18,44.01,71.59,2014,6,30
7/1/2014,1546,2032,865,73.18,44.01,71.59,2014,7,1
7/2/2014,1706,2928,619,73.18,44.01,71.59,2014,7,2
7/3/2014,1641,2244,837,73.18,44.01,71.59,2014,7,3
7/4/2014,1613,1728,991,73.18,44.01,71.59,2014,7,4
7/5/2014,1777,2320,1153,73.18,44.01,71.59,2014,7,5
7/6/2014,1666,2555,1137,73.18,44.01,71.59,2014,7,6
7/7/2014,1094,2787,1047,73.18,44.01,71.59,2014,7,7
7/8/2014,1469,2647,731,73.18,44.01,71.59,2014,7,8
7/9/2014,1591,2748,1016,73.19,44.01,71.59,2014,7,9
7/10/2014,871,1961,1277,73.19,44.01,71.59,2014,7,10
7/11/2014,696,1385,887,73.21,44.01,71.59,2014,7,11
7/12/2014,658,2274,1041,73.21,44.01,71.59,2014,7,12
7/13/2014,1080,2830,1028,73.21,44.01,71.59,2014,7,13
7/14/2014,1010,3098,1305,73.21,44.01,71.59,2014,7,14
7/15/2014,1203,2668,1059,73.21,44.01,71.59,2014,7,15
7/16/2014,1582,1574,712,73.21,44.01,71.59,2014,7,16
7/17/2014,1262,1846,849,73.21,44.11,71.59,2014,7,17
7/18/2014,1266,2827,1210,73.21,44.11,71.59,2014,7,18
7/19/2014,1100,3187,1248,73.21,44.11,71.59,2014,7,19
7/20/2014,397,1418,1269,73.21,44.26,71.59,2014,7,20
7/21/2014,1121,2763,903,73.21,44.26,71.71,2014,7,21
7/22/2014,1061,2791,1597,73.22,44.28,71.71,2014,7,22
7/23/2014,1365,2365,1317,73.22,44.28,71.71,2014,7,23
7/24/2014,1510,2950,1385,73.22,44.28,71.71,2014,7,24
7/25/2014,1120,2742,1237,73.22,44.28,71.71,2014,7,25
7/26/2014,1640,2270,1459,73.22,44.28,71.71,2014,7,26
7/27/2014,1268,2482,1343,73.22,44.28,71.71,2014,7,27
7/28/2014,1569,3176,996,73.22,44.28,71.71,2014,7,28
7/29/2014,1663,1885,779,73.22,44.28,71.71,2014,7,29
7/30/2014,1352,2099,977,73.22,44.28,71.71,2014,7,30
7/31/2014,1690,2979,1383,73.22,44.28,71.71,2014,7,31
8/1/2014,1796,2095,1668,73.22,44.28,71.71,2014,8,1
8/2/2014,963,3823,1465,73.22,44.28,71.71,2014,8,2
8/3/2014,1517,2779,876,73.22,44.28,71.71,2014,8,3
8/4/2014,1357,2523,835,73.76,44.62,71.94,2014,8,4
8/5/2014,49,1518,885,73.77,44.7,72.31,2014,8,5
8/6/2014,1333,1341,890,73.77,45.07,72.31,2014,8,6
8/7/2014,1553,1998,1558,73.77,45.07,72.31,2014,8,7
8/8/2014,2245,2043,1213,73.77,45.07,72.31,2014,8,8
8/9/2014,777,2270,1335,73.77,45.07,72.31,2014,8,9
8/10/2014,1061,2452,938,73.77,45.07,72.31,2014,8,10
8/11/2014,1365,3187,1112,73.85,45.07,72.31,2014,8,11
8/12/2014,1358,2585,1494,73.85,45.07,72.31,2014,8,12
8/13/2014,926,2588,1070,73.85,45.07,72.31,2014,8,13
8/14/2014,813,2501,1956,73.85,45.07,72.31,2014,8,14
8/15/2014,157,2479,2007,73.85,45.07,72.31,2014,8,15
8/16/2014,389,2395,2251,73.85,45.07,72.31,2014,8,16
8/17/2014,140,2263,1701,73.85,45.07,72.31,2014,8,17
8/18/2014,287,2235,1157,73.85,45.07,72.31,2014,8,18
8/19/2014,224,1933,1162,73.85,45.07,72.31,2014,8,19
8/20/2014,862,2414,928,73.85,45.07,72.31,2014,8,20
8/21/2014,194,2766,828,73.85,45.07,72.31,2014,8,21
8/22/2014,412,2238,1348,73.85,45.07,72.31,2014,8,22
8/23/2014,56,2234,1074,73.85,45.07,72.31,2014,8,23
8/24/2014,420,2338,1419,73.85,45.07,72.31,2014,8,24
8/25/2014,1113,2481,1178,73.85,45.07,72.31,2014,8,25
8/26/2014,1513,3247,927,73.85,45.07,72.31,2014,8,26
8/27/2014,1650,3709,1333,73.85,45.07,72.31,2014,8,27
8/28/2014,1670,2267,1573,73.85,45.07,72.31,2014,8,28
8/29/2014,1351,1593,1626,73.85,45.07,72.31,2014,8,29
8/30/2014,1296,2213,1273,73.85,45.07,72.31,2014,8,30
8/31/2014,1923,2316,1474,73.85,45.07,72.31,2014,8,31
9/1/2014,2660,3015,1606,73.85,45.07,72.31,2014,9,1
9/2/2014,874,2605,1983,73.85,45.07,72.31,2014,9,2
9/3/2014,1766,1928,1282,73.85,45.07,72.31,2014,9,3
9/4/2014,1616,2356,1490,73.85,45.07,72.31,2014,9,4
9/5/2014,1569,2361,949,73.85,45.07,72.31,2014,9,5
9/6/2014,1382,2255,1211,73.85,45.07,72.31,2014,9,6
9/7/2014,1442,2114,1040,73.85,45.07,72.31,2014,9,7
9/8/2014,2390,1414,957,73.85,45.07,72.31,2014,9,8
9/9/2014,1339,1922,777,73.85,45.07,72.31,2014,9,9
9/10/2014,918,2899,618,73.85,45.07,72.31,2014,9,10
9/11/2014,2178,2506,952,73.85,45.07,72.31,2014,9,11
9/12/2014,1059,3443,1810,73.85,45.07,72.31,2014,9,12
9/13/2014,1815,3096,1694,73.85,45.07,72.31,2014,9,13
9/14/2014,1282,3000,1182,73.85,45.07,72.31,2014,9,14
9/15/2014,828,907,1079,73.85,45.07,72.31,2014,9,15
9/16/2014,2739,3085,694,73.85,45.07,72.31,2014,9,16
9/17/2014,919,2546,686,73.85,45.07,72.31,2014,9,17
9/18/2014,1751,2478,670,73.95,45.18,72.31,2014,9,18
9/19/2014,1655,2600,517,73.96,45.18,72.31,2014,9,19
9/20/2014,1706,1533,613,73.97,45.18,72.31,2014,9,20
9/21/2014,1636,1550,552,73.99,45.18,72.31,2014,9,21
9/22/2014,1759,1789,300,73.99,45.18,72.33,2014,9,22
9/23/2014,1737,3927,511,73.99,45.18,72.33,2014,9,23
9/24/2014,1298,3100,706,73.99,45.18,72.33,2014,9,24
9/25/2014,1882,3959,930,74.93,49.1,73.31,2014,9,25
9/26/2014,1727,1441,850,74.93,50.01,74.06,2014,9,26
9/27/2014,1081,2195,1071,75.14,50.15,74.67,2014,9,27
9/28/2014,2102,1364,920,75.17,50.16,74.86,2014,9,28
9/29/2014,993,1314,683,75.17,50.16,74.91,2014,9,29
9/30/2014,1119,1288,543,75.17,50.16,74.91,2014,9,30
10/1/2014,2151,1424,562,0,0,0,2014,10,1
10/2/2014,1572,2422,359,0,0,0,2014,10,2
10/3/2014,1471,2734,667,0,0,0,2014,10,3
10/4/2014,796,2087,1058,0,0,0,2014,10,4
10/5/2014,1557,2030,778,0,0,0,2014,10,5
10/6/2014,700,4492,1058,0,0,0,2014,10,6
10/7/2014,1166,4351,1152,0,0,0,2014,10,7
10/8/2014,166,3647,734,0,0,0,2014,10,8
10/9/2014,1402,3266,757,0,0,0,2014,10,9
10/10/2014,1119,1789,579,0,0,0,2014,10,10
10/11/2014,1277,1474,781,0,0,0,2014,10,11
10/12/2014,1418,1369,445,0,0,0,2014,10,12
10/13/2014,1263,2502,869,0,0,0,2014,10,13
10/14/2014,339,3488,713,0.02,0.58,0,2014,10,14
10/15/2014,1589,3401,841,0.78,1.37,1.29,2014,10,15
10/16/2014,680,3443,911,1,1.37,1.29,2014,10,16
10/17/2014,1092,3182,577,1,1.37,1.29,2014,10,17
10/18/2014,1089,2511,501,1,1.37,1.29,2014,10,18
10/19/2014,1162,2223,326,1,1.37,1.29,2014,10,19
10/20/2014,298,2752,541,1.73,1.5,1.95,2014,10,20
10/21/2014,963,2768,395,1.88,2,2.27,2014,10,21
10/22/2014,207,2513,220,1.88,2.05,2.27,2014,10,22
10/23/2014,281,3326,305,1.88,3.25,2.27,2014,10,23
10/24/2014,-856,4217,478,1.88,4.04,2.27,2014,10,24
10/25/2014,653,6847,465,3.05,5.72,3.3,2014,10,25
10/26/2014,689,2872,392,3.07,7.89,4.08,2014,10,26
10/27/2014,676,2851,286,3.35,7.89,4.08,2014,10,27
10/28/2014,1320,2743,305,3.35,7.89,4.08,2014,10,28
10/29/2014,262,2269,327,3.35,7.89,4.08,2014,10,29
10/30/2014,282,2966,231,3.35,7.89,4.08,2014,10,30
10/31/2014,-584,3876,608,4.4,8.61,4.87,2014,10,31
11/1/2014,1049,3499,1199,5.35,8.82,7.22,2014,11,1
11/2/2014,684,2910,494,5.35,8.82,7.24,2014,11,2
11/3/2014,799,3139,489,5.45,8.82,7.24,2014,11,3
11/4/2014,1036,2858,740,5.45,8.82,7.24,2014,11,4
11/5/2014,-203,3237,385,5.45,8.82,7.24,2014,11,5
11/6/2014,2214,3148,414,5.45,8.82,7.24,2014,11,6
11/7/2014,-564,2721,257,5.45,8.82,7.24,2014,11,7
11/8/2014,515,2749,500,5.45,8.82,7.24,2014,11,8
11/9/2014,802,2709,402,5.45,8.82,7.24,2014,11,9
11/10/2014,142,2813,441,5.45,8.82,7.24,2014,11,10
11/11/2014,432,2611,519,5.45,8.82,7.24,2014,11,11
11/12/2014,843,2634,380,5.49,8.82,7.24,2014,11,12
11/13/2014,291,3337,549,6.49,9.27,8.46,2014,11,13
11/14/2014,934,2327,479,6.49,9.34,8.58,2014,11,14
11/15/2014,607,3090,653,6.5,9.37,8.58,2014,11,15
11/16/2014,552,1815,452,6.5,9.37,8.58,2014,11,16
11/17/2014,458,1589,568,6.5,9.37,8.58,2014,11,17
11/18/2014,321,3389,942,6.5,9.37,8.58,2014,11,18
11/19/2014,374,3500,818,6.9,9.59,8.87,2014,11,19
